Child_ID,Exam,Goal,Grade,Title,Type,Format_refrence,Section_name,Subject,Subject_tagged,Learnpath_name,Learnmap_id,Chapter
4126738,7th CBSE,CBSE,7,Physical and Chemical Changes,learn_chapter,5ec5867a0c88fe5860961943,Learn Science Chapters From 7th CBSE,Science,Science,cbse--7th cbse--science--chemistry--physical and chemical changes,5ec5867a0c88fe5860961943/CBSE/7th CBSE/Science/Chemistry/Physical and Chemical Changes,physical and chemical changes
4126738,7th CBSE,CBSE,7,Soil,learn_chapter,5ec5867a0c88fe5860961943,Learn Science Chapters From 7th CBSE,Science,Science,cbse--7th cbse--science--chemistry--soil,5ec5867a0c88fe5860961943/CBSE/7th CBSE/Science/Chemistry/Soil,soil
4126738,7th CBSE,CBSE,7,Water: A Precious Resource,learn_chapter,5ec5867a0c88fe5860961943,Learn Science Chapters From 7th CBSE,Science,Science,cbse--7th cbse--science--chemistry--water: a precious resource,5ec5867a0c88fe5860961943/CBSE/7th CBSE/Science/Chemistry/Water: A Precious Resource,water: a precious resource
4126738,7th CBSE,CBSE,7,Wastewater Story,learn_chapter,5ec5867a0c88fe5860961943,Learn Science Chapters From 7th CBSE,Science,Science,cbse--7th cbse--science--chemistry--wastewater story,5ec5867a0c88fe5860961943/CBSE/7th CBSE/Science/Chemistry/Wastewater Story,wastewater story
4126738,7th CBSE,CBSE,7,Heat,learn_chapter,5ec5867a0c88fe5860961943,Learn Science Chapters From 7th CBSE,Science,Science,cbse--7th cbse--science--physics--heat,5ec5867a0c88fe5860961943/CBSE/7th CBSE/Science/Physics/Heat,heat
4126738,7th CBSE,CBSE,7,"Winds, Storms and Cyclones",learn_chapter,5ec5867a0c88fe5860961943,Learn Science Chapters From 7th CBSE,Science,Science,"cbse--7th cbse--science--physics--winds, storms and cyclones","5ec5867a0c88fe5860961943/CBSE/7th CBSE/Science/Physics/Winds, Storms and Cyclones","winds, storms and cyclones"
4126738,7th CBSE,CBSE,7,Motion and Time,learn_chapter,5ec5867a0c88fe5860961943,Learn Science Chapters From 7th CBSE,Science,Science,cbse--7th cbse--science--physics--motion and time,5ec5867a0c88fe5860961943/CBSE/7th CBSE/Science/Physics/Motion and Time,motion and time
4126738,7th CBSE,CBSE,7,Electric Current and its Effects,learn_chapter,5ec5867a0c88fe5860961943,Learn Science Chapters From 7th CBSE,Science,Science,cbse--7th cbse--science--physics--electric current and its effects,5ec5867a0c88fe5860961943/CBSE/7th CBSE/Science/Physics/Electric Current and its Effects,electric current and its effects
4126738,7th CBSE,CBSE,7,Light,learn_chapter,5ec5867a0c88fe5860961943,Learn Science Chapters From 7th CBSE,Science,Science,cbse--7th cbse--science--physics--light,5ec5867a0c88fe5860961943/CBSE/7th CBSE/Science/Physics/Light,light
4126738,7th CBSE,CBSE,7,Nutrition in Plant,learn_chapter,5ec5867a0c88fe5860961943,Learn Science Chapters From 7th CBSE,Science,Science,cbse--7th cbse--science--biology--nutrition in plant,5ec5867a0c88fe5860961943/CBSE/7th CBSE/Science/Biology/Nutrition in Plant,nutrition in plant
4126738,7th CBSE,CBSE,7,Simple Equations,learn_chapter,5ec5867a0c88fe5860961943,Learn Mathematics Chapters From 7th CBSE,Mathematics,Mathematics,cbse--7th cbse--mathematics--algebra--simple equations,5ec5867a0c88fe5860961943/CBSE/7th CBSE/Mathematics/Algebra/Simple Equations,simple equations
4126738,7th CBSE,CBSE,7,Algebraic Expressions,learn_chapter,5ec5867a0c88fe5860961943,Learn Mathematics Chapters From 7th CBSE,Mathematics,Mathematics,cbse--7th cbse--mathematics--algebra--algebraic expressions,5ec5867a0c88fe5860961943/CBSE/7th CBSE/Mathematics/Algebra/Algebraic Expressions,algebraic expressions
4126738,7th CBSE,CBSE,7,Data Handling,learn_chapter,5ec5867a0c88fe5860961943,Learn Mathematics Chapters From 7th CBSE,Mathematics,Mathematics,cbse--7th cbse--mathematics--statistics--data handling,5ec5867a0c88fe5860961943/CBSE/7th CBSE/Mathematics/Statistics/Data Handling,data handling
4126738,7th CBSE,CBSE,7,Lines and Angles,learn_chapter,5ec5867a0c88fe5860961943,Learn Mathematics Chapters From 7th CBSE,Mathematics,Mathematics,cbse--7th cbse--mathematics--geometry--lines and angles,5ec5867a0c88fe5860961943/CBSE/7th CBSE/Mathematics/Geometry/Lines and Angles,lines and angles
4126738,7th CBSE,CBSE,7,The Triangle and its Properties,learn_chapter,5ec5867a0c88fe5860961943,Learn Mathematics Chapters From 7th CBSE,Mathematics,Mathematics,cbse--7th cbse--mathematics--geometry--the triangle and its properties,5ec5867a0c88fe5860961943/CBSE/7th CBSE/Mathematics/Geometry/The Triangle and its Properties,the triangle and its properties
4126738,7th CBSE,CBSE,7,Congruence of Triangles,learn_chapter,5ec5867a0c88fe5860961943,Learn Mathematics Chapters From 7th CBSE,Mathematics,Mathematics,cbse--7th cbse--mathematics--geometry--congruence of triangles,5ec5867a0c88fe5860961943/CBSE/7th CBSE/Mathematics/Geometry/Congruence of Triangles,congruence of triangles
