Child_ID,Exam,Goal,Grade,main_learnpath,Title,Format_refrence,Topic_learnpath_name,Concept_count,Sequence
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--gravitation,conservation of mechanical energy,5ec5867a0c88fe5860961943,"cbse--11th cbse--physics--mechanics--work, energy and power--conservation of mechanical energy",6.0,48.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--gravitation,free fall,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--gravitation--free fall,6.0,49.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--gravitation,mass,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--gravitation--mass,1.0,50.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--gravitation,weight,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--gravitation--weight,4.0,51.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--gravitation,ellipse,5ec5867a0c88fe5860961943,cbse--11th cbse--mathematics--coordinate geometry--conic sections--ellipse,11.0,52.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--gravitation,energy,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--work and energy--energy,12.0,57.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--gravitation,torque,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanics--systems of particles and rotational motion--torque,7.0,61.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--gravitation,angular momentum in case of rotation about a fixed axis,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanics--systems of particles and rotational motion--angular momentum in case of rotation about a fixed axis,3.0,62.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--gravitation,non-contact forces,5ec5867a0c88fe5860961943,cbse--8th cbse--science--physics--force and pressure--non-contact forces,6.0,64.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--gravitation,universal law of gravitation,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanics--gravitation--universal law of gravitation,6.0,67.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--motion in a straight line,"position, path length and displacement",5ec5867a0c88fe5860961943,"cbse--11th cbse--physics--mechanics--motion in a straight line--position, path length and displacement",8.0,16.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--motion in a straight line,speed and velocity,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanics--motion in a straight line--speed and velocity,9.0,18.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--motion in a straight line,acceleration,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanics--motion in a straight line--acceleration,10.0,19.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--motion in a straight line,scalars and vectors,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanics--motion in a plane--scalars and vectors,18.0,22.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--motion in a straight line,describing motion,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--motion--describing motion,11.0,37.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--motion in a straight line,graphical representation of motion,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--motion--graphical representation of motion,6.0,39.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--motion in a straight line,equations of motion by graphical method,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--motion--equations of motion by graphical method,1.0,40.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of fluids,physical nature of matter,5ec5867a0c88fe5860961943,cbse--9th cbse--science--chemistry--matter in our surroundings--physical nature of matter,9.0,0.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of fluids,characteristics of particles of matter,5ec5867a0c88fe5860961943,cbse--9th cbse--science--chemistry--matter in our surroundings--characteristics of particles of matter,5.0,1.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of fluids,states of matter,5ec5867a0c88fe5860961943,cbse--9th cbse--science--chemistry--matter in our surroundings--states of matter,23.0,2.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of fluids,physical quantities,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanics--units and measurements--physical quantities,3.0,5.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of fluids,motion,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanics--motion in a straight line--motion,1.0,17.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of fluids,speed and velocity,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanics--motion in a straight line--speed and velocity,9.0,18.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of fluids,kinematic equations for uniformly accelerated motion,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanics--motion in a straight line--kinematic equations for uniformly accelerated motion,16.0,20.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of fluids,force,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanics--laws of motion--force,1.0,29.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of fluids,equilibrium of a particle,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanics--laws of motion--equilibrium of a particle,3.0,37.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of fluids,friction,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanics--laws of motion--friction,14.0,38.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of fluids,work,5ec5867a0c88fe5860961943,"cbse--11th cbse--physics--mechanics--work, energy and power--work",11.0,43.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of fluids,kinetic energy,5ec5867a0c88fe5860961943,"cbse--11th cbse--physics--mechanics--work, energy and power--kinetic energy",1.0,45.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of fluids,potential energy,5ec5867a0c88fe5860961943,"cbse--11th cbse--physics--mechanics--work, energy and power--potential energy",6.0,46.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of fluids,various forms of energy and law of conservation of energy,5ec5867a0c88fe5860961943,"cbse--11th cbse--physics--mechanics--work, energy and power--various forms of energy and law of conservation of energy",7.0,47.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of fluids,conservation of mechanical energy,5ec5867a0c88fe5860961943,"cbse--11th cbse--physics--mechanics--work, energy and power--conservation of mechanical energy",6.0,48.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of fluids,thrust and pressure,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--gravitation--thrust and pressure,6.0,52.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of fluids,basic of fluids,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--gravitation--basic of fluids,1.0,53.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of fluids,archimedes principle,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--gravitation--archimedes principle,8.0,54.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of fluids,relative density,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--gravitation--relative density,2.0,55.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of fluids,pressure,5ec5867a0c88fe5860961943,cbse--8th cbse--science--physics--force and pressure--pressure,2.0,65.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of fluids,pressure exerted by liquids and gases,5ec5867a0c88fe5860961943,cbse--8th cbse--science--physics--force and pressure--pressure exerted by liquids and gases,9.0,67.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of fluids,gravitational potential energy,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanics--gravitation--gravitational potential energy,2.0,71.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of fluids,stress and strain,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of solids--stress and strain,17.0,78.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of fluids,hooke's law and modulus of elasticity,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of solids--hooke's law and modulus of elasticity,1.0,79.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of fluids,elastic potential energy in a stretched wire,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of solids--elastic potential energy in a stretched wire,2.0,82.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of fluids,pressure inside a fluid,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of fluids--pressure inside a fluid,11.0,85.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of fluids,pascal's law,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of fluids--pascal's law,2.0,86.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of fluids,fluid mechanics,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of fluids--fluid mechanics,1.0,89.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of fluids,streamline flow,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of fluids--streamline flow,8.0,90.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of fluids,bernoulli's principle and its applications,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of fluids--bernoulli's principle and its applications,18.0,92.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of fluids,blood circulatory organs,5ec5867a0c88fe5860961943,cbse--11th cbse--biology--human physiology--body fluids and circulation--blood circulatory organs,1.0,109.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--units and measurements,physical quantities,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanics--units and measurements--physical quantities,3.0,5.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--units and measurements,the international system of units,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanics--units and measurements--the international system of units,11.0,6.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--units and measurements,methods of measurement,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanics--units and measurements--methods of measurement,1.0,8.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--units and measurements,units of measurement,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanics--units and measurements--units of measurement,1.0,9.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--units and measurements,accuracy and precision of instruments,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanics--units and measurements--accuracy and precision of instruments,2.0,10.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--units and measurements,measurement,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanics--units and measurements--measurement,1.0,12.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--units and measurements,dimensional formulae and equations,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanics--units and measurements--dimensional formulae and equations,6.0,14.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--units and measurements,measurements of length,5ec5867a0c88fe5860961943,cbse--6th cbse--science--physics--motion and measurement of distances--measurements of length,4.0,34.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--units and measurements,units of measurement,5ec5867a0c88fe5860961943,cbse--6th cbse--science--physics--motion and measurement of distances--units of measurement,9.0,35.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--units and measurements,inertia and mass,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--force and laws of motion--inertia and mass,7.0,44.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--units and measurements,mass,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--gravitation--mass,1.0,50.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--units and measurements,measurement of time,5ec5867a0c88fe5860961943,cbse--7th cbse--science--physics--motion and time--measurement of time,7.0,60.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--oscillations and waves--waves,dimensional analysis and its applications,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanics--units and measurements--dimensional analysis and its applications,4.0,15.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--oscillations and waves--waves,speed and velocity,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanics--motion in a straight line--speed and velocity,9.0,18.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--oscillations and waves--waves,production of sound,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--sound--production of sound,2.0,58.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--oscillations and waves--waves,propagation of sound,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--sound--propagation of sound,27.0,59.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--oscillations and waves--waves,reflection of sound,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--sound--reflection of sound,5.0,60.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--oscillations and waves--waves,sound needs a medium for propagation,5ec5867a0c88fe5860961943,cbse--8th cbse--science--physics--sound--sound needs a medium for propagation,4.0,75.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--oscillations and waves--waves,"amplitude, time period and frequency of a vibration",5ec5867a0c88fe5860961943,"cbse--8th cbse--science--physics--sound--amplitude, time period and frequency of a vibration",7.0,77.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--oscillations and waves--waves,elastic behaviour of solids,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of solids--elastic behaviour of solids,10.0,77.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--oscillations and waves--waves,stress and strain,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of solids--stress and strain,17.0,78.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--oscillations and waves--waves,hooke's law and modulus of elasticity,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of solids--hooke's law and modulus of elasticity,1.0,79.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--oscillations and waves--waves,pressure inside a fluid,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of fluids--pressure inside a fluid,11.0,85.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--oscillations and waves--waves,surface tension,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of fluids--surface tension,33.0,98.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--oscillations and waves--waves,thermodynamic process,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--heat and thermodynamics--thermodynamics--thermodynamic process,29.0,114.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--oscillations and waves--waves,specific heat capacity of gases,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--heat and thermodynamics--thermodynamics--specific heat capacity of gases,8.0,116.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--oscillations and waves--waves,kinetic theory of an ideal gas,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--heat and thermodynamics--kinetic theory--kinetic theory of an ideal gas,17.0,121.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--oscillations and waves--waves,periodic and oscillatory motions,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--oscillations and waves--oscillations--periodic and oscillatory motions,4.0,126.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--oscillations and waves--waves,simple harmonic motion,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--oscillations and waves--oscillations--simple harmonic motion,14.0,127.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--oscillations and waves--waves,oscillations of a spring - block system,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--oscillations and waves--oscillations--oscillations of a spring - block system,1.0,132.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--oscillations and waves--waves,waves,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--oscillations and waves--waves--waves,2.0,136.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--oscillations and waves--waves,principle of superposition of waves,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--oscillations and waves--waves--principle of superposition of waves,7.0,142.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,states of matter,5ec5867a0c88fe5860961943,cbse--9th cbse--science--chemistry--matter in our surroundings--states of matter,23.0,2.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,interconversion of matter,5ec5867a0c88fe5860961943,cbse--9th cbse--science--chemistry--matter in our surroundings--interconversion of matter,24.0,3.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,hot and cold,5ec5867a0c88fe5860961943,cbse--7th cbse--science--physics--heat--hot and cold,3.0,16.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,temperature and its measurements,5ec5867a0c88fe5860961943,cbse--7th cbse--science--physics--heat--temperature and its measurements,5.0,17.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,laboratory thermometer,5ec5867a0c88fe5860961943,cbse--7th cbse--science--physics--heat--laboratory thermometer,1.0,18.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,heat transfer by conduction,5ec5867a0c88fe5860961943,cbse--7th cbse--science--physics--heat--heat transfer by conduction,5.0,19.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,heat transfer by convection,5ec5867a0c88fe5860961943,cbse--7th cbse--science--physics--heat--heat transfer by convection,5.0,20.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,inertia and mass,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--force and laws of motion--inertia and mass,7.0,44.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,pressure exerted by liquids and gases,5ec5867a0c88fe5860961943,cbse--8th cbse--science--physics--force and pressure--pressure exerted by liquids and gases,9.0,67.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,stress and strain,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of solids--stress and strain,17.0,78.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,hooke's law and modulus of elasticity,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of solids--hooke's law and modulus of elasticity,1.0,79.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,temperature and measurement of temperature,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter--temperature and measurement of temperature,10.0,99.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,specific heat capacity and molar heat capacity,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter--specific heat capacity and molar heat capacity,4.0,102.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,heat transfer,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter--heat transfer,1.0,105.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,radiation,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter--radiation,15.0,108.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of solids,states of matter,5ec5867a0c88fe5860961943,cbse--9th cbse--science--chemistry--matter in our surroundings--states of matter,23.0,2.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of solids,dimensional formulae and equations,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanics--units and measurements--dimensional formulae and equations,6.0,14.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of solids,force,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanics--laws of motion--force,1.0,29.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of solids,common forces in mechanics,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanics--laws of motion--common forces in mechanics,12.0,35.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of solids,work done by a variable force,5ec5867a0c88fe5860961943,"cbse--11th cbse--physics--mechanics--work, energy and power--work done by a variable force",2.0,44.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of solids,potential energy,5ec5867a0c88fe5860961943,"cbse--11th cbse--physics--mechanics--work, energy and power--potential energy",6.0,46.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of solids,rigid body,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanics--systems of particles and rotational motion--rigid body,6.0,51.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of solids,thrust and pressure,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--gravitation--thrust and pressure,6.0,52.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of solids,stress and strain,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of solids--stress and strain,17.0,78.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of solids,hooke's law and modulus of elasticity,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of solids--hooke's law and modulus of elasticity,1.0,79.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of solids,stress and strain curve,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of solids--stress and strain curve,11.0,80.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of solids,bernoulli's principle and its applications,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of fluids--bernoulli's principle and its applications,18.0,92.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--physical world,chemical changes and equations,5ec5867a0c88fe5860961943,cbse--10th cbse--science--chemistry--chemical reactions and equations--chemical changes and equations,21.0,0.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--physical world,space travel,5ec5867a0c88fe5860961943,cbse--5th cbse--environmental studies--physical sciences--sunita in space--space travel,7.0,29.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--physical world,refraction of light,5ec5867a0c88fe5860961943,cbse--10th cbse--science--physics--light – reflection and refraction--refraction of light,14.0,39.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--physical world,first law of motion,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--force and laws of motion--first law of motion,4.0,42.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--physical world,atmospheric refraction,5ec5867a0c88fe5860961943,cbse--10th cbse--science--physics--the human eye and the colourful world--atmospheric refraction,4.0,43.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--physical world,balanced and unbalanced forces,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--force and laws of motion--balanced and unbalanced forces,5.0,43.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--physical world,inertia and mass,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--force and laws of motion--inertia and mass,7.0,44.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--physical world,second law of motion,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--force and laws of motion--second law of motion,8.0,45.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--physical world,third law of motion,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--force and laws of motion--third law of motion,7.0,46.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--physical world,conservation of momentum,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--force and laws of motion--conservation of momentum,3.0,47.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--physical world,introduction to gravitation,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--gravitation--introduction to gravitation,13.0,48.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--physical world,magnetic field and field lines,5ec5867a0c88fe5860961943,cbse--10th cbse--science--physics--magnetic effects of electric current--magnetic field and field lines,7.0,49.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--physical world,force on a current-carrying conductor in a magnetic field,5ec5867a0c88fe5860961943,cbse--10th cbse--science--physics--magnetic effects of electric current--force on a current-carrying conductor in a magnetic field,4.0,51.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--physical world,archimedes principle,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--gravitation--archimedes principle,8.0,54.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--physical world,conventional sources of energy,5ec5867a0c88fe5860961943,cbse--10th cbse--science--physics--sources of energy--conventional sources of energy,32.0,55.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--physical world,alternative or non-conventional sources of energy,5ec5867a0c88fe5860961943,cbse--10th cbse--science--physics--sources of energy--alternative or non-conventional sources of energy,24.0,56.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--physical world,energy,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--work and energy--energy,12.0,57.0
