Child_ID,Exam,Goal,Grade,main_learnpath,Title,Format_refrence,Topic_learnpath_name,Video_ID
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--units and measurements,"Accuracy, Precisions, and Errors in Measurement",5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanics--units and measurements--accuracy and precision of instruments,5816426
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--units and measurements,Concept of Precision of Measurement,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanics--units and measurements--accuracy and precision of instruments,5566429
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--units and measurements,Systematic & Random Errors,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanics--units and measurements--errors in measurement,5915532
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--units and measurements,"Absolute Error, Relative Error & Percentage Error",5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanics--units and measurements--errors in measurement,5915533
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--units and measurements,More on Propagation of Errors,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanics--units and measurements--errors in measurement,5915536
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--units and measurements,Another Example of Calculation of Errors,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanics--units and measurements--errors in measurement,5915534
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--units and measurements,Propagation of Errors,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanics--units and measurements--errors in measurement,5915535
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--units and measurements,Scientific Measurements,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanics--units and measurements--measurement,6115629
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--units and measurements,Uncertainty in a Measurement,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanics--units and measurements--significant figures,5915537
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--units and measurements,Significant Figures in a Measurement,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanics--units and measurements--significant figures,5915538
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--units and measurements,Introduction to Dimensional Formulae,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanics--units and measurements--dimensional formulae and equations,5915539
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--units and measurements,Dimensions of Some Important Quantities,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanics--units and measurements--dimensional formulae and equations,5915540
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--units and measurements,An Introduction to Dimensional Analysis,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanics--units and measurements--dimensional analysis and its applications,5915541
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--units and measurements,Different Systems of Units,5ec586770c88fe586096193e,banking--ibps po--general awareness--general science--physics--units and dimensions,5915522
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--oscillations and waves--waves,Sound Propagation in Air,5f52048858ae126dab8a36cd,railways--railways--general awareness--general science--physics--sound,5915640
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--oscillations and waves--waves,Introduction to waves,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--oscillations and waves--waves--waves,5915636
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--oscillations and waves--waves,Classification of Waves,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--oscillations and waves--waves--classification of waves,5915637
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--oscillations and waves--waves,Characteristics of a wave,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--oscillations and waves--waves--transverse and longitudinal waves,5915638
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--oscillations and waves--waves,Propagation of a Sound Wave,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--oscillations and waves--waves--transverse and longitudinal waves,5915639
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--oscillations and waves--waves,Infrasonic and Ultrasonic wave,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--oscillations and waves--waves--transverse and longitudinal waves,5915641
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--oscillations and waves--waves,Displacement Equation of Sinusoidal Progressive Wave,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--oscillations and waves--waves--equation of a progressive wave,5915642
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--oscillations and waves--waves,Speed of a Transverse Wave,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--oscillations and waves--waves--the speed of a travelling wave,5915643
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--oscillations and waves--waves,Speed of a Pulse Along a String,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--oscillations and waves--waves--the speed of a travelling wave,5915644
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--oscillations and waves--waves,Speed of a sound wave,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--oscillations and waves--waves--the speed of a travelling wave,5915645
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--oscillations and waves--waves,Determination of the Speed of Sound,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--oscillations and waves--waves--the speed of a travelling wave,5915646
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--oscillations and waves--waves,Factors Affecting the Speed of Sound,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--oscillations and waves--waves--the speed of a travelling wave,5915647
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--oscillations and waves--waves,The Speed of a Travelling Wave,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--oscillations and waves--waves--speed of a travelling wave,6115541
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--oscillations and waves--waves,Principle of Superposition,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--oscillations and waves--waves--principle of superposition of waves,5915648
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--oscillations and waves--waves,Interference of a Wave,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--oscillations and waves--waves--principle of superposition of waves,5915649
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--oscillations and waves--waves,Reflection of Sound Waves,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--oscillations and waves--waves--reflection of waves,5915650
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--oscillations and waves--waves,Reflection of Waves at Fixed Ends,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--oscillations and waves--waves--reflection of waves,5915651
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--oscillations and waves--waves,Standing wave,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--oscillations and waves--waves--standing waves,5915652
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--oscillations and waves--waves,Modes of vibration of a string,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--oscillations and waves--waves--standing waves,5915653
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--oscillations and waves--waves,Introduction to Beats,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--oscillations and waves--waves--beats,5915654
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--oscillations and waves--waves,Doppler's Effect,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--oscillations and waves--waves--doppler effect in sound,5915655
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--oscillations and waves--waves,Different Cases of Doppler's Effect,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--oscillations and waves--waves--doppler effect in sound,5915656
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--oscillations and waves--waves,Expression for Apparent Frequency,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--oscillations and waves--waves--doppler effect in sound,5915657
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,Concept of Temperature,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter--temperature and measurement of temperature,5913748
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,Study on Constant Volume Gas Thermometer,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter--temperature and measurement of temperature,5915625
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,Gas Thermometer and Different Temperature Scales,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter--temperature and measurement of temperature,5913749
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,Introduction to Thermal Expansion in Solids,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter--thermal expansion,5913750
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,Experiment-cause of Thermal Expansion,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter--thermal expansion,5913751
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,Experiment- Show Thermal Expansion,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter--thermal expansion,5913752
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,Linear Expansion,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter--thermal expansion,5913753
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,Elementary Study of Bimetallic Strip,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter--thermal expansion,5913754
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,Application of Bimetallic Strip - Thermostat,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter--thermal expansion,5913755
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,Cubical Expansion,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter--thermal expansion,5913756
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,Anomalous Expansion of Water-experimental Study,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter--thermal expansion,5913757
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,Anomalous Expansion of Water and Its Consequences,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter--thermal expansion,5913758
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,Study on Thermal Expansion in Gases,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter--thermal expansion,5913759
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,Introduction to Change of State- Phase Diagram,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter--change of state,5913760
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,Change of State- Latent Heat,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter--change of state,5913761
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,Thermal Equilibrium,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter--change of state,5913762
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,Concept of Heat and Temperature,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter--specific heat capacity and molar heat capacity,5915626
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,Specific Heat Capacity,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter--specific heat capacity and molar heat capacity,5913763
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,Heat Capacity and Specific Heat Capacity,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter--specific heat capacity and molar heat capacity,5913764
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,Water Used as a Coolant in Automobiles - Reason,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter--specific heat capacity and molar heat capacity,5913765
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,Molar Specific Heat Capacity,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter--specific heat capacity and molar heat capacity,5913766
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,Mechanical Equivalent of Heat,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter--principle of calorimetry,5913767
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,Introduction to Calorimeter,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter--principle of calorimetry,5913768
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,Principle of Working of Calorimeter,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter--principle of calorimetry,5913769
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,Gas Equation,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter--ideal gas equation and absolute temperature,5913770
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,Absolute Temperature Scale,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter--ideal gas equation and absolute temperature,5913771
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,Different Modes of Heat Transfer,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter--heat transfer,5915627
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,Steady State in Thermal Conduction,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter--conduction,5913772
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,Thermal Conduction,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter--conduction,5913773
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,Thermal Conductivity of Materials,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter--conduction,5913774
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,Introduction To Convection,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter--convection,5915628
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,Experiment-phenomenon of Convection,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter--convection,5913775
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,Cause of Convection,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter--convection,5913776
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,Consequences of Convection,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter--convection,5915629
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,Introduction to Radiation,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter--radiation,5913777
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,Properties of Thermal Radiation,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter--radiation,5913778
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,Perfectly Black Body,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter--radiation,5913780
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,Kirchhoff's Law of Radiation,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter--radiation,5913781
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,Wien's Displacement Law,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter--radiation,5913782
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter,Newton's Law of Cooling,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--heat and thermodynamics--thermal properties of matter--newton's law of cooling,5913783
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of solids,Elastic Behaviour of Solids,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of solids--elastic behaviour of solids,5915608
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of solids,Stress and Strain,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of solids--stress and strain,5915609
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of solids,"Stress, Pressure and Volume Elastic Constant",5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of solids--stress and strain,5915610
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of solids,Hooke's Law and Young's Modulus,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of solids--hooke's law and modulus of elasticity,5915611
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of solids,Modulus of Elasticity,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of solids--hooke's law and modulus of elasticity,5915612
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of solids,Stress-Strain Curve,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of solids--stress and strain curve,5915613
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of solids,Practical Applications of Elasticity,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of solids--application of elastic behaviour of materials,5915615
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of solids,Strain Energy,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanical properties of matter--mechanical properties of solids--elastic potential energy in a stretched wire,5915616
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--physical world,What is Physics?,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanics--physical world--understanding physics,6115628
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--physical world,Scientific Method and Theory,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanics--physical world--scope of physics,5481218
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--physical world,Scope of Physics,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanics--physical world--scope of physics,5481217
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--physical world,Classical Physics,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanics--physical world--scope of physics,5481515
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--physical world,Branches of Classical Physics,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanics--physical world--scope of physics,5566516
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--physical world,What is Modern Physics?,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanics--physical world--scope of physics,5481219
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--physical world,Branches of Modern Physics,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanics--physical world--scope of physics,5481516
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--physical world,Technology & Society,5ec5867a0c88fe5860961943,"cbse--11th cbse--physics--mechanics--physical world--relation between physics, technology and society",5959597
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--physical world,Evolution of Physics into Technology.,5ec5867a0c88fe5860961943,"cbse--11th cbse--physics--mechanics--physical world--relation between physics, technology and society",5566515
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--physical world,Laws of Conservation,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanics--physical world--nature of physical laws,5915520
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--physical world,Conservation of Energy,5ec5867a0c88fe5860961943,cbse--11th cbse--physics--mechanics--physical world--nature of physical laws,5915521
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--physical world,Nuclear Force,5f5207e158ae126dab8a370e,ssc--ssc--general awareness--general science--physics--mechanics,5915519
3721404,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--physical world,Electromagnetic Force,5ec586770c88fe586096193e,banking--ibps po--general awareness--general science--physics--electricity and magnetism,5915518
3721404,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--mathematical reasoning and statistics--mathematical reasoning,Introduction to Logical Connectives,5ec5867a0c88fe5860961943,cbse--11th cbse--mathematics--mathematical reasoning and statistics--mathematical reasoning--logical connectives and quantifiers,6115546
3721404,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--mathematical reasoning and statistics--mathematical reasoning,Conditional statements,5ec5867a0c88fe5860961943,cbse--11th cbse--mathematics--mathematical reasoning and statistics--mathematical reasoning--implications,5959576
3721404,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--mathematical reasoning and statistics--mathematical reasoning,Validating statements,5ec5867a0c88fe5860961943,cbse--11th cbse--mathematics--mathematical reasoning and statistics--mathematical reasoning--validating statements,6115553
3721404,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--mathematical reasoning and statistics--mathematical reasoning,Mathematical Statements,5f5207e158ae126dab8a370e,ssc--ssc--reasoning--analytical reasoning--mathematical reasoning--different binary operations,5913645
3721404,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--mathematical reasoning and statistics--mathematical reasoning,Disjunction of Two Statements,5f5207e158ae126dab8a370e,ssc--ssc--reasoning--analytical reasoning--mathematical reasoning--different binary operations,5913648
3721404,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--mathematical reasoning and statistics--mathematical reasoning,Conjunction of Two Statements,5f5207e158ae126dab8a370e,ssc--ssc--reasoning--analytical reasoning--mathematical reasoning--different binary operations,5913647
3721404,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--mathematical reasoning and statistics--mathematical reasoning,Negation of a Statement,5f5207e158ae126dab8a370e,ssc--ssc--reasoning--analytical reasoning--mathematical reasoning--different binary operations,5913646
3721404,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--algebra--complex numbers and quadratic equations,Need for Complex Numbers,5ec5867a0c88fe5860961943,cbse--11th cbse--mathematics--algebra--complex numbers and quadratic equations--complex numbers,5913494
3721404,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--algebra--complex numbers and quadratic equations,Introduction to Complex Numbers,5ec5867a0c88fe5860961943,cbse--11th cbse--mathematics--algebra--complex numbers and quadratic equations--complex numbers,5913495
3721404,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--algebra--complex numbers and quadratic equations,Basics of Complex Numbers,5ec5867a0c88fe5860961943,cbse--11th cbse--mathematics--algebra--complex numbers and quadratic equations--complex numbers,5913496
3721404,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--algebra--complex numbers and quadratic equations,Square Root and Fourth Root of Unit,5ec5867a0c88fe5860961943,cbse--11th cbse--mathematics--algebra--complex numbers and quadratic equations--complex numbers,5913497
3721404,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--algebra--complex numbers and quadratic equations,Equality of Two Complex Numbers,5ec5867a0c88fe5860961943,cbse--11th cbse--mathematics--algebra--complex numbers and quadratic equations--complex numbers,5913498
3721404,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--algebra--complex numbers and quadratic equations,Polar Coordinates of a Point,5ec5867a0c88fe5860961943,cbse--11th cbse--mathematics--algebra--complex numbers and quadratic equations--complex numbers,5913499
3721404,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--algebra--complex numbers and quadratic equations,Introduction of Cube Root of Unit & Its Properties,5ec5867a0c88fe5860961943,cbse--11th cbse--mathematics--algebra--complex numbers and quadratic equations--complex numbers,5913500
3721404,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--algebra--complex numbers and quadratic equations,Magnitude & Argument of Two Equal Complex Numbers,5ec5867a0c88fe5860961943,cbse--11th cbse--mathematics--algebra--complex numbers and quadratic equations--complex numbers,5913501
3721404,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--algebra--complex numbers and quadratic equations,Addition and Subtraction of Two Complex Numbers,5ec5867a0c88fe5860961943,cbse--11th cbse--mathematics--algebra--complex numbers and quadratic equations--algebra of complex numbers,5913502
3721404,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--algebra--complex numbers and quadratic equations,Representation of Addition of Complex Numbers,5ec5867a0c88fe5860961943,cbse--11th cbse--mathematics--algebra--complex numbers and quadratic equations--algebra of complex numbers,5913503
3721404,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--algebra--complex numbers and quadratic equations,Representation of Subtraction of Complex Numbers,5ec5867a0c88fe5860961943,cbse--11th cbse--mathematics--algebra--complex numbers and quadratic equations--algebra of complex numbers,5913504
3721404,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--algebra--complex numbers and quadratic equations,Multiplicative Identity of Complex Numbers,5ec5867a0c88fe5860961943,cbse--11th cbse--mathematics--algebra--complex numbers and quadratic equations--algebra of complex numbers,5913505
3721404,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--algebra--complex numbers and quadratic equations,Division of Two Complex Numbers,5ec5867a0c88fe5860961943,cbse--11th cbse--mathematics--algebra--complex numbers and quadratic equations--algebra of complex numbers,5913507
3721404,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--algebra--complex numbers and quadratic equations,Conjugate of a Complex Number and its Properties,5ec5867a0c88fe5860961943,cbse--11th cbse--mathematics--algebra--complex numbers and quadratic equations--the modulus and the conjugate of a complex number,5913508
